"","index","month","day","hour","Orders","temperature_2m...C.","precipitation..mm.","rain..mm.","cloudcover....","cloudcover_low....","cloudcover_mid....","cloudcover_high....","windspeed_10m..km.h.","winddirection_10m....","Friday","Saturday","Sunday","Monday","Tuesday","Wednesday","Thursday","hr_0","hr_1","hr_2","hr_3","hr_4","hr_5","hr_6","hr_7","hr_8","hr_9","hr_10","hr_11","hr_12","hr_13","hr_14","hr_15","hr_16","hr_17","hr_18","hr_19","hr_20","hr_21","hr_22","hr_23"
"2238",2238,4,3,15,252,3,0,0,32,0,53,0,41.3,305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2239",2239,4,3,16,232,3.4,0,0,33,2,52,0,37.2,305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2240",2240,4,3,17,256,3.5,0,0,42,0,70,0,33.9,303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2241",2241,4,3,18,236,3.9,0,0,43,0,72,0,32.8,301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2242",2242,4,3,19,182,4.6,0,0,26,0,43,0,29.8,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2243",2243,4,3,20,199,5,0,0,22,0,37,0,29.1,297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2244",2244,4,3,21,185,5.6,0,0,0,0,0,0,25.9,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2245",2245,4,3,22,150,5.3,0,0,0,0,0,0,18.1,305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2246",2246,4,3,23,107,5.3,0,0,0,0,0,0,14.1,302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2247",2247,4,4,0,61,5.1,0,0,0,0,0,0,6.8,302,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2248",2248,4,4,1,35,4.9,0,0,1,0,2,0,5.1,321,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2249",2249,4,4,2,19,4.5,0,0,55,0,91,0,4.9,343,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2250",2250,4,4,3,21,3.7,0,0,55,0,92,0,5.5,23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2251",2251,4,4,4,12,3.3,0,0,53,0,89,0,8,54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2252",2252,4,4,5,34,2.7,0,0,60,1,98,0,10.7,70,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2253",2253,4,4,6,110,2.2,0,0,60,0,100,0,11.5,92,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2254",2254,4,4,7,211,2.3,0,0,59,0,98,0,13.6,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2255",2255,4,4,8,256,2.8,0,0,61,0,92,20,15.3,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2256",2256,4,4,9,278,2.9,0.3,0.2,70,0,91,51,14.8,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2257",2257,4,4,10,214,4.2,0,0,84,1,93,91,11.9,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2258",2258,4,4,11,222,4.1,0.9,0.6,87,0,96,97,11.4,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2259",2259,4,4,12,213,4.7,0.3,0.3,89,0,100,98,11.4,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2260",2260,4,4,13,213,4.9,0.3,0.3,90,0,100,100,9.6,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2261",2261,4,4,14,266,5.1,0.4,0.4,90,0,100,100,7,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2262",2262,4,4,15,233,6.8,0.4,0.4,88,0,97,100,3.2,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2263",2263,4,4,16,222,7.5,0.5,0.5,100,12,99,100,1.4,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2264",2264,4,4,17,309,8,0.8,0.8,100,65,98,100,3.4,342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2265",2265,4,4,18,331,7.4,1.4,1.4,100,36,100,100,4.6,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2266",2266,4,4,19,301,7.7,1.6,1.6,100,100,100,96,6,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2267",2267,4,4,20,288,8.4,1.6,1.6,100,100,100,90,7.4,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2268",2268,4,4,21,255,8.4,1.2,1.2,100,100,100,92,8.6,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2269",2269,4,4,22,181,4.9,1,1,100,100,99,99,13.4,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2270",2270,4,4,23,156,3.7,1.8,1.8,100,99,100,99,18.3,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2271",2271,4,5,0,91,1.5,1.1,1.1,100,100,95,94,18.7,16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2272",2272,4,5,1,59,1,0.5,0.3,100,98,47,33,19,19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2273",2273,4,5,2,26,0.7,0.3,0,100,99,26,33,19.9,17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2274",2274,4,5,3,22,0,0,0,91,96,5,4,19.8,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2275",2275,4,5,4,21,0,0,0,96,96,16,0,21,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2276",2276,4,5,5,40,-0.7,0,0,96,95,18,0,21.3,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2277",2277,4,5,6,121,-0.5,0,0,84,81,18,0,21.6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2278",2278,4,5,7,258,-0.5,0,0,38,29,19,0,22,360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2279",2279,4,5,8,284,-1,0,0,44,28,31,0,22.3,357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2280",2280,4,5,9,239,-1.5,0,0,30,11,33,0,22.7,357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2281",2281,4,5,10,221,-2.2,0,0,45,16,51,0,21.3,357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2282",2282,4,5,11,212,-2.2,0,0,22,3,32,0,23.8,360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2283",2283,4,5,12,255,-2,0,0,3,1,3,0,24.5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2284",2284,4,5,13,198,-1.4,0,0,0,0,0,0,24.2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2285",2285,4,5,14,254,-0.7,0,0,0,0,0,0,23.3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2286",2286,4,5,15,245,1.2,0,0,0,0,0,0,21,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2287",2287,4,5,16,187,1.8,0,0,0,0,0,0,20.2,360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2288",2288,4,5,17,241,2.6,0,0,0,0,0,0,19.2,352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2289",2289,4,5,18,318,3.3,0,0,0,0,0,0,18.7,349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2290",2290,4,5,19,311,4,0,0,0,0,0,0,18.3,344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2291",2291,4,5,20,297,4.7,0,0,0,0,0,0,17.4,342,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2292",2292,4,5,21,291,5.5,0,0,0,0,0,0,16.4,341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2293",2293,4,5,22,263,5,0,0,0,0,0,0,12.7,335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2294",2294,4,5,23,197,5.3,0,0,0,0,0,0,10.3,331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2295",2295,4,6,0,80,4.7,0,0,0,0,0,0,8.9,320,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2296",2296,4,6,1,53,4.2,0,0,0,0,0,0,9.9,314,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2297",2297,4,6,2,35,3.3,0,0,0,0,0,0,10.9,314,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2298",2298,4,6,3,23,2,0,0,0,0,0,0,11,319,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2299",2299,4,6,4,21,1.4,0,0,0,0,0,0,10.4,326,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2300",2300,4,6,5,37,1.1,0,0,0,0,0,0,9,331,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2301",2301,4,6,6,128,0.4,0,0,0,0,0,0,8,342,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2302",2302,4,6,7,254,0.3,0,0,0,0,0,0,7.6,341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2303",2303,4,6,8,299,0,0,0,0,0,0,0,6.4,344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2304",2304,4,6,9,267,-1.1,0,0,0,0,0,0,5.4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2305",2305,4,6,10,240,-0.9,0,0,0,0,0,0,4.8,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2306",2306,4,6,11,206,-0.8,0,0,0,0,0,0,3.4,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2307",2307,4,6,12,248,-0.2,0,0,3,0,0,9,1.6,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2308",2308,4,6,13,226,0.9,0,0,35,0,8,99,3,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2309",2309,4,6,14,269,2.1,0,0,3,0,3,4,5.2,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2310",2310,4,6,15,221,4.2,0,0,9,0,0,30,8,190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2311",2311,4,6,16,196,5.5,0,0,14,0,23,0,11.9,183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2312",2312,4,6,17,255,6.7,0,0,56,0,61,63,15.1,181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2313",2313,4,6,18,330,7.4,0,0,11,0,6,25,18,179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2314",2314,4,6,19,334,7.9,0,0,2,0,1,3,21.3,177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2315",2315,4,6,20,318,8.1,0,0,15,0,16,18,23.5,175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2316",2316,4,6,21,290,8.2,0,0,26,0,22,42,25.7,174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2317",2317,4,6,22,255,8,0,0,13,0,19,5,21.8,172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2318",2318,4,6,23,221,7.7,0,0,24,0,29,21,19.9,174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2319",2319,4,7,0,103,7.9,0,0,38,0,22,83,20.9,178,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2320",2320,4,7,1,66,7.6,0,0,33,0,5,99,19.4,181,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2321",2321,4,7,2,35,7.8,0,0,29,0,0,98,17.5,188,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2322",2322,4,7,3,23,8.3,0,0,30,0,0,100,16.9,192,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2323",2323,4,7,4,19,8.5,0,0,31,0,1,100,17.8,194,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2324",2324,4,7,5,31,9.2,0,0,30,0,0,100,18.9,194,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2325",2325,4,7,6,124,9.6,0,0,31,1,0,100,20,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2326",2326,4,7,7,259,9.8,0,0,52,0,37,100,20.3,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2327",2327,4,7,8,289,10.2,0,0,84,3,85,100,20.9,191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2328",2328,4,7,9,258,10.7,0,0,84,4,84,100,21.1,189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2329",2329,4,7,10,232,11.4,0,0,36,1,9,100,20.7,188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2330",2330,4,7,11,215,11.8,0,0,52,9,23,100,20.9,182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2331",2331,4,7,12,259,12.2,0,0,84,11,74,100,21.3,178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2332",2332,4,7,13,254,12.9,0.2,0.2,100,13,97,100,19.6,173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2333",2333,4,7,14,254,13.6,0.5,0.5,99,10,100,100,20.7,167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2334",2334,4,7,15,224,13.5,0.8,0.8,100,24,99,100,22.3,157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2335",2335,4,7,16,183,13.1,1.7,1.7,100,100,99,100,23.1,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2336",2336,4,7,17,225,12.7,2.1,2.1,100,100,99,100,24.4,161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2337",2337,4,7,18,301,12.6,3.2,3.2,100,94,92,78,27.8,170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2338",2338,4,7,19,335,13,0.6,0.6,92,51,67,18,29.2,181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2339",2339,4,7,20,301,13,0.2,0.2,50,36,29,2,27.3,201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2340",2340,4,7,21,334,13,0.2,0.2,33,24,19,0,21.8,232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2341",2341,4,7,22,272,12.8,0,0,69,16,64,53,12.6,246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2342",2342,4,7,23,241,12.4,0,0,33,8,28,30,7.4,247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2343",2343,4,8,0,162,11.9,0,0,70,24,58,45,9.3,242,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2344",2344,4,8,1,104,11.4,0,0,65,13,67,42,10,221,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2345",2345,4,8,2,65,11.3,0,0,87,33,58,76,11.6,216,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2346",2346,4,8,3,42,10.8,0,0,100,42,85,84,16.3,223,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2347",2347,4,8,4,36,10.8,0,0,66,13,65,51,19.9,238,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2348",2348,4,8,5,43,10,0,0,9,0,14,1,19.3,246,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2349",2349,4,8,6,115,9.5,0,0,7,0,11,0,19.2,247,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2350",2350,4,8,7,229,9.1,0,0,24,17,15,0,19.5,251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2351",2351,4,8,8,248,8.3,0,0,32,36,0,0,19.7,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2352",2352,4,8,9,287,7.9,0,0,43,48,0,0,18.7,259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2353",2353,4,8,10,220,6.9,0,0,12,11,2,4,15.4,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2354",2354,4,8,11,230,7,0,0,9,3,10,0,14.5,247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2355",2355,4,8,12,224,7.2,0.3,0.3,16,12,9,0,15.9,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2356",2356,4,8,13,235,7.6,0,0,48,33,30,0,19.5,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2357",2357,4,8,14,226,7.2,0,0,59,31,52,0,18.9,262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2358",2358,4,8,15,216,7.7,0,0,36,21,28,0,19.6,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2359",2359,4,8,16,218,7.8,0,0,28,12,28,0,22.5,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2360",2360,4,8,17,243,7.5,0,0,37,11,45,0,24.6,265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2361",2361,4,8,18,337,7.6,0,0,41,5,61,0,26,267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2362",2362,4,8,19,375,7.9,0,0,56,0,93,0,25.9,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2363",2363,4,8,20,306,8,0,0,58,0,96,0,26.8,275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2364",2364,4,8,21,293,8.2,0,0,59,0,99,0,25.9,279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2365",2365,4,8,22,326,7.8,0,0,59,9,85,0,19.7,288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2366",2366,4,8,23,271,7.7,0,0,53,14,67,2,16.1,286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2367",2367,4,9,0,270,7.6,0,0,0,0,0,1,12.4,280,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2368",2368,4,9,1,222,7.2,0,0,1,1,0,0,8.6,270,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2369",2369,4,9,2,191,7,0,0,9,7,5,0,7.3,261,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2370",2370,4,9,3,150,6,0,0,16,12,8,0,6.6,279,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2371",2371,4,9,4,83,5.4,0,0,1,0,1,0,4.8,333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2372",2372,4,9,5,22,5.1,0,0,4,0,7,0,4.7,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2373",2373,4,9,6,49,4.1,0,0,20,0,32,2,4.7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2374",2374,4,9,7,76,3.9,0,0,52,0,85,4,5,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2375",2375,4,9,8,129,3.5,0,0,51,0,83,4,6,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
